company_id,Y_primary,Y_MA_upper,Y_MA_lower,at_risk
279755-20,0.0,0.0,0.0,True
466603-21,0.0,0.0,0.0,True
482334-76,0.0,0.0,0.0,True
225749-26,0.0,0.0,0.0,True
343034-20,,1.0,0.0,True
469680-40,0.0,0.0,0.0,True
268507-72,0.0,0.0,0.0,True
434445-40,0.0,0.0,0.0,True
465947-74,0.0,0.0,0.0,True
108819-28,0.0,0.0,0.0,True
435217-06,0.0,0.0,0.0,True
268361-38,1.0,1.0,1.0,True
118878-94,0.0,0.0,0.0,True
225797-14,0.0,0.0,0.0,True
266702-68,0.0,0.0,0.0,True
465674-59,0.0,0.0,0.0,True
433465-03,0.0,0.0,0.0,True
169892-11,1.0,1.0,1.0,True
231554-44,0.0,0.0,0.0,True
468025-30,0.0,0.0,0.0,True
438950-80,0.0,0.0,0.0,True
436634-47,0.0,0.0,0.0,True
436120-21,0.0,0.0,0.0,True
432884-53,0.0,0.0,0.0,True
448012-99,1.0,1.0,1.0,True
156498-67,0.0,0.0,0.0,True
483282-19,,1.0,0.0,True
268441-48,0.0,0.0,0.0,True
185648-68,0.0,0.0,0.0,True
436440-43,0.0,0.0,0.0,True
267477-67,0.0,0.0,0.0,True
416704-69,0.0,0.0,0.0,True
465406-84,0.0,0.0,0.0,True
458513-29,1.0,1.0,1.0,True
65262-70,0.0,0.0,0.0,True
452940-67,0.0,0.0,0.0,True
232253-47,0.0,0.0,0.0,True
90258-31,0.0,0.0,0.0,True
61781-77,1.0,1.0,1.0,True
118336-87,0.0,0.0,0.0,True
463011-67,0.0,0.0,0.0,True
181322-92,1.0,1.0,1.0,True
234573-67,1.0,1.0,1.0,True
438370-93,1.0,1.0,1.0,True
464454-55,0.0,0.0,0.0,True
431385-49,0.0,0.0,0.0,True
481815-82,0.0,0.0,0.0,True
53681-05,0.0,0.0,0.0,True
279670-78,1.0,1.0,1.0,True
267329-89,0.0,0.0,0.0,True
265652-11,0.0,0.0,0.0,True
436418-02,0.0,0.0,0.0,True
481906-00,0.0,0.0,0.0,True
267075-37,0.0,0.0,0.0,True
279574-12,0.0,0.0,0.0,True
433632-79,0.0,0.0,0.0,True
163569-25,1.0,1.0,1.0,True
279656-83,0.0,0.0,0.0,True
463267-09,0.0,0.0,0.0,True
277446-25,0.0,0.0,0.0,True
113005-90,0.0,0.0,0.0,True
471745-54,0.0,0.0,0.0,True
455062-33,0.0,0.0,0.0,True
433124-56,0.0,0.0,0.0,True
436168-00,0.0,0.0,0.0,True
437819-23,0.0,0.0,0.0,True
434446-84,0.0,0.0,0.0,True
462414-79,0.0,0.0,0.0,True
277527-70,0.0,0.0,0.0,True
233798-86,0.0,0.0,0.0,True
263263-42,0.0,0.0,0.0,True
169566-49,0.0,0.0,0.0,True
463424-86,0.0,0.0,0.0,True
54607-24,0.0,0.0,0.0,True
459118-54,0.0,0.0,0.0,True
56940-49,0.0,0.0,0.0,True
161392-78,0.0,0.0,0.0,True
343202-05,0.0,0.0,0.0,True
437900-14,0.0,0.0,0.0,True
454645-54,0.0,0.0,0.0,True
225739-36,1.0,1.0,1.0,True
439425-37,0.0,0.0,0.0,True
468944-92,0.0,0.0,0.0,True
469435-96,0.0,0.0,0.0,True
432922-87,0.0,0.0,0.0,True
433087-57,0.0,0.0,0.0,True
434446-93,0.0,0.0,0.0,True
115406-29,0.0,0.0,0.0,True
482729-86,0.0,0.0,0.0,True
168697-18,0.0,0.0,0.0,True
442462-42,,1.0,0.0,True
185155-30,1.0,1.0,1.0,True
101593-00,1.0,1.0,1.0,True
111322-45,0.0,0.0,0.0,True
227011-60,1.0,1.0,1.0,True
439883-74,0.0,0.0,0.0,True
234337-78,0.0,0.0,0.0,True
223067-98,,1.0,0.0,True
279454-60,0.0,0.0,0.0,True
99056-53,1.0,1.0,1.0,True
185438-35,0.0,0.0,0.0,True
153206-02,0.0,0.0,0.0,True
416625-49,0.0,0.0,0.0,True
158366-71,1.0,1.0,1.0,True
268384-06,0.0,0.0,0.0,True
95559-49,0.0,0.0,0.0,True
433781-65,0.0,0.0,0.0,True
471959-11,0.0,0.0,0.0,True
184582-99,0.0,0.0,0.0,True
185054-41,,1.0,0.0,True
433443-25,0.0,0.0,0.0,True
277635-52,0.0,0.0,0.0,True
435705-58,0.0,0.0,0.0,True
232718-77,1.0,1.0,1.0,True
266108-41,0.0,0.0,0.0,True
167564-98,0.0,0.0,0.0,True
442491-76,0.0,0.0,0.0,True
265977-73,0.0,0.0,0.0,True
96584-77,1.0,1.0,1.0,True
62113-42,0.0,0.0,0.0,True
264765-52,0.0,0.0,0.0,True
265850-92,0.0,0.0,0.0,True
160221-25,0.0,0.0,0.0,True
266230-36,0.0,0.0,0.0,True
438309-37,0.0,0.0,0.0,True
458657-11,0.0,0.0,0.0,True
268267-96,1.0,1.0,1.0,True
431667-55,0.0,0.0,0.0,True
227415-52,0.0,0.0,0.0,True
464512-06,0.0,0.0,0.0,True
467236-27,0.0,0.0,0.0,True
265276-54,,1.0,0.0,True
101926-72,1.0,1.0,1.0,True
442278-28,0.0,0.0,0.0,True
228941-38,0.0,0.0,0.0,True
233898-31,1.0,1.0,1.0,True
399667-78,0.0,0.0,0.0,True
162616-69,,1.0,0.0,True
464313-88,0.0,0.0,0.0,True
174892-60,1.0,1.0,1.0,True
467907-85,0.0,0.0,0.0,True
465300-28,0.0,0.0,0.0,True
472100-14,0.0,0.0,0.0,True
151108-84,0.0,0.0,0.0,True
437880-88,1.0,1.0,1.0,True
162133-66,0.0,0.0,0.0,True
101125-72,0.0,0.0,0.0,True
100347-04,0.0,0.0,0.0,True
481318-93,0.0,0.0,0.0,True
234836-74,0.0,0.0,0.0,True
469656-37,0.0,0.0,0.0,True
464512-15,0.0,0.0,0.0,True
458412-04,0.0,0.0,0.0,True
467585-11,0.0,0.0,0.0,True
438345-55,0.0,0.0,0.0,True
233866-63,0.0,0.0,0.0,True
436112-47,0.0,0.0,0.0,True
184947-49,0.0,0.0,0.0,True
228824-20,0.0,0.0,0.0,True
264752-29,0.0,0.0,0.0,True
267596-74,1.0,1.0,1.0,True
459206-47,0.0,0.0,0.0,True
108796-60,1.0,1.0,1.0,True
163968-58,0.0,0.0,0.0,True
462723-22,0.0,0.0,0.0,True
436167-01,0.0,0.0,0.0,True
279962-83,0.0,0.0,0.0,True
59206-87,0.0,0.0,0.0,True
435890-62,0.0,0.0,0.0,True
453421-81,0.0,0.0,0.0,True
432459-46,0.0,0.0,0.0,True
432866-53,0.0,0.0,0.0,True
266011-75,0.0,0.0,0.0,True
64285-39,0.0,0.0,0.0,True
482725-54,1.0,1.0,1.0,True
83590-93,0.0,0.0,0.0,True
472009-33,0.0,0.0,0.0,True
435154-51,0.0,0.0,0.0,True
106811-11,0.0,0.0,0.0,True
225235-45,0.0,0.0,0.0,True
433351-00,0.0,0.0,0.0,True
471975-49,0.0,0.0,0.0,True
229041-19,0.0,0.0,0.0,True
343606-33,0.0,0.0,0.0,True
438266-35,1.0,1.0,1.0,True
119244-16,,1.0,0.0,True
432869-05,0.0,0.0,0.0,True
433606-15,1.0,1.0,1.0,True
466821-10,0.0,0.0,0.0,True
223858-00,1.0,1.0,1.0,True
227077-57,1.0,1.0,1.0,True
230995-81,0.0,0.0,0.0,True
342148-96,0.0,0.0,0.0,True
149267-80,0.0,0.0,0.0,True
453430-00,0.0,0.0,0.0,True
231788-98,0.0,0.0,0.0,True
119377-18,1.0,1.0,1.0,True
416700-55,0.0,0.0,0.0,True
466429-78,1.0,1.0,1.0,True
171159-67,0.0,0.0,0.0,True
226974-88,0.0,0.0,0.0,True
265773-61,0.0,0.0,0.0,True
437223-34,1.0,1.0,1.0,True
153888-13,0.0,0.0,0.0,True
279734-32,0.0,0.0,0.0,True
459489-25,0.0,0.0,0.0,True
343443-97,0.0,0.0,0.0,True
434884-15,0.0,0.0,0.0,True
231351-31,0.0,0.0,0.0,True
459273-16,1.0,1.0,1.0,True
471214-81,0.0,0.0,0.0,True
170999-11,0.0,0.0,0.0,True
56958-58,0.0,0.0,0.0,True
56767-60,0.0,0.0,0.0,True
186620-50,0.0,0.0,0.0,True
454985-20,1.0,1.0,1.0,True
470869-48,0.0,0.0,0.0,True
437123-98,0.0,0.0,0.0,True
181330-03,,1.0,0.0,True
170470-72,0.0,0.0,0.0,True
265153-96,0.0,0.0,0.0,True
268065-01,0.0,0.0,0.0,True
467260-57,0.0,0.0,0.0,True
188048-98,0.0,0.0,0.0,True
463523-59,0.0,0.0,0.0,True
227528-20,0.0,0.0,0.0,True
100706-59,0.0,0.0,0.0,True
435707-56,0.0,0.0,0.0,True
467042-59,0.0,0.0,0.0,True
267050-26,0.0,0.0,0.0,True
439494-13,0.0,0.0,0.0,True
467796-88,0.0,0.0,0.0,True
279759-70,0.0,0.0,0.0,True
183311-20,1.0,1.0,1.0,True
102812-59,1.0,1.0,1.0,True
228172-69,0.0,0.0,0.0,True
343232-56,0.0,0.0,0.0,True
438949-36,0.0,0.0,0.0,True
167765-32,0.0,0.0,0.0,True
472173-40,0.0,0.0,0.0,True
442324-90,0.0,0.0,0.0,True
268728-76,0.0,0.0,0.0,True
163170-01,0.0,0.0,0.0,True
279939-52,0.0,0.0,0.0,True
458786-98,0.0,0.0,0.0,True
267495-58,0.0,0.0,0.0,True
181155-88,0.0,0.0,0.0,True
453499-48,0.0,0.0,0.0,True
482654-26,0.0,0.0,0.0,True
154986-13,,1.0,0.0,True
458266-78,0.0,0.0,0.0,True
484078-42,0.0,0.0,0.0,True
117695-71,1.0,1.0,1.0,True
182819-35,0.0,0.0,0.0,True
102614-68,0.0,0.0,0.0,True
234030-34,0.0,0.0,0.0,True
432970-84,0.0,0.0,0.0,True
232613-65,0.0,0.0,0.0,True
267354-82,1.0,1.0,1.0,True
438541-39,0.0,0.0,0.0,True
467797-33,0.0,0.0,0.0,True
455155-57,0.0,0.0,0.0,True
279613-36,0.0,0.0,0.0,True
84375-73,1.0,1.0,1.0,True
124114-24,1.0,1.0,1.0,True
233490-34,0.0,0.0,0.0,True
266401-00,0.0,0.0,0.0,True
233352-46,1.0,1.0,1.0,True
58655-89,0.0,0.0,0.0,True
466712-65,0.0,0.0,0.0,True
322081-03,1.0,1.0,1.0,True
442267-93,0.0,0.0,0.0,True
235074-88,1.0,1.0,1.0,True
432699-22,0.0,0.0,0.0,True
462545-20,0.0,0.0,0.0,True
416706-67,0.0,0.0,0.0,True
439496-11,0.0,0.0,0.0,True
439412-23,0.0,0.0,0.0,True
436614-13,0.0,0.0,0.0,True
103073-23,,1.0,0.0,True
292533-49,1.0,1.0,1.0,True
434086-39,0.0,0.0,0.0,True
438541-93,0.0,0.0,0.0,True
431582-14,0.0,0.0,0.0,True
465275-17,0.0,0.0,0.0,True
483554-08,0.0,0.0,0.0,True
366536-08,0.0,0.0,0.0,True
462415-24,0.0,0.0,0.0,True
470619-01,0.0,0.0,0.0,True
267192-37,0.0,0.0,0.0,True
437817-88,0.0,0.0,0.0,True
437451-40,0.0,0.0,0.0,True
471210-22,0.0,0.0,0.0,True
438065-20,0.0,0.0,0.0,True
121598-02,1.0,1.0,1.0,True
434178-01,0.0,0.0,0.0,True
339811-30,0.0,0.0,0.0,True
166125-07,0.0,0.0,0.0,True
267778-81,0.0,0.0,0.0,True
268637-05,0.0,0.0,0.0,True
433017-19,0.0,0.0,0.0,True
168340-33,0.0,0.0,0.0,True
169532-20,0.0,0.0,0.0,True
433877-14,0.0,0.0,0.0,True
469291-42,0.0,0.0,0.0,True
343224-64,0.0,0.0,0.0,True
266212-00,0.0,0.0,0.0,True
462284-38,0.0,0.0,0.0,True
97574-77,0.0,0.0,0.0,True
107673-40,0.0,0.0,0.0,True
454301-20,0.0,0.0,0.0,True
104506-57,0.0,0.0,0.0,True
481741-03,0.0,0.0,0.0,True
235280-08,0.0,0.0,0.0,True
114590-80,0.0,0.0,0.0,True
455163-04,0.0,0.0,0.0,True
88367-41,1.0,1.0,1.0,True
178293-25,,1.0,0.0,True
342147-16,0.0,0.0,0.0,True
469482-31,0.0,0.0,0.0,True
121076-92,0.0,0.0,0.0,True
399559-15,0.0,0.0,0.0,True
168529-42,,1.0,0.0,True
265427-56,1.0,1.0,1.0,True
482508-37,0.0,0.0,0.0,True
267330-88,,1.0,0.0,True
459368-20,0.0,0.0,0.0,True
469910-17,0.0,0.0,0.0,True
278244-19,0.0,0.0,0.0,True
443352-61,0.0,0.0,0.0,True
186991-84,0.0,0.0,0.0,True
224360-11,1.0,1.0,1.0,True
162123-85,1.0,1.0,1.0,True
463934-53,0.0,0.0,0.0,True
226138-24,0.0,0.0,0.0,True
175858-48,0.0,0.0,0.0,True
436387-24,0.0,0.0,0.0,True
277238-53,,1.0,0.0,True
267432-22,0.0,0.0,0.0,True
442301-05,0.0,0.0,0.0,True
454952-62,0.0,0.0,0.0,True
277701-94,0.0,0.0,0.0,True
464036-05,0.0,0.0,0.0,True
434463-49,0.0,0.0,0.0,True
399126-52,0.0,0.0,0.0,True
88529-05,1.0,1.0,1.0,True
439233-58,0.0,0.0,0.0,True
169290-28,0.0,0.0,0.0,True
436402-72,0.0,0.0,0.0,True
454519-63,0.0,0.0,0.0,True
278530-30,0.0,0.0,0.0,True
433745-65,0.0,0.0,0.0,True
100606-87,0.0,0.0,0.0,True
434001-43,0.0,0.0,0.0,True
483605-38,0.0,0.0,0.0,True
469799-20,1.0,1.0,1.0,True
434467-72,0.0,0.0,0.0,True
458354-35,0.0,0.0,0.0,True
462379-06,,1.0,0.0,True
435514-96,0.0,0.0,0.0,True
232177-96,1.0,1.0,1.0,True
225901-54,0.0,0.0,0.0,True
471368-08,0.0,0.0,0.0,True
471336-49,0.0,0.0,0.0,True
125482-87,0.0,0.0,0.0,True
466747-93,0.0,0.0,0.0,True
438086-98,0.0,0.0,0.0,True
461831-41,1.0,1.0,1.0,True
437901-40,0.0,0.0,0.0,True
467230-33,0.0,0.0,0.0,True
328147-66,0.0,0.0,0.0,True
466662-70,0.0,0.0,0.0,True
443012-68,1.0,1.0,1.0,True
462280-78,0.0,0.0,0.0,True
226216-81,1.0,1.0,1.0,True
436328-65,1.0,1.0,1.0,True
175779-64,0.0,0.0,0.0,True
294497-20,0.0,0.0,0.0,True
431305-48,0.0,0.0,0.0,True
436506-67,0.0,0.0,0.0,True
432555-58,0.0,0.0,0.0,True
442234-00,0.0,0.0,0.0,True
442618-03,0.0,0.0,0.0,True
265301-38,1.0,1.0,1.0,True
467798-23,0.0,0.0,0.0,True
484049-53,0.0,0.0,0.0,True
407248-48,0.0,0.0,0.0,True
226995-76,0.0,0.0,0.0,True
343692-37,0.0,0.0,0.0,True
465272-83,0.0,0.0,0.0,True
267556-42,0.0,0.0,0.0,True
439292-80,0.0,0.0,0.0,True
442152-28,0.0,0.0,0.0,True
442624-33,0.0,0.0,0.0,True
111256-93,1.0,1.0,1.0,True
172672-39,0.0,0.0,0.0,True
268117-03,0.0,0.0,0.0,True
222222-52,0.0,0.0,0.0,True
171800-02,1.0,1.0,1.0,True
324815-32,0.0,0.0,0.0,True
484079-86,0.0,0.0,0.0,True
234408-43,1.0,1.0,1.0,True
53304-31,0.0,0.0,0.0,True
465439-33,0.0,0.0,0.0,True
433135-45,0.0,0.0,0.0,True
466991-20,0.0,0.0,0.0,True
437728-96,0.0,0.0,0.0,True
463418-47,0.0,0.0,0.0,True
223021-27,1.0,1.0,1.0,True
168632-83,1.0,1.0,1.0,True
472249-09,0.0,0.0,0.0,True
231064-93,0.0,0.0,0.0,True
482358-43,0.0,0.0,0.0,True
231746-77,1.0,1.0,1.0,True
472375-54,0.0,0.0,0.0,True
483771-70,1.0,1.0,1.0,True
265324-87,0.0,0.0,0.0,True
231529-78,1.0,1.0,1.0,True
465983-20,1.0,1.0,1.0,True
163939-69,0.0,0.0,0.0,True
60501-79,0.0,0.0,0.0,True
482113-63,0.0,0.0,0.0,True
459084-52,0.0,0.0,0.0,True
221599-00,1.0,1.0,1.0,True
222106-24,0.0,0.0,0.0,True
265426-39,1.0,1.0,1.0,True
95122-54,1.0,1.0,1.0,True
268107-49,0.0,0.0,0.0,True
472274-47,0.0,0.0,0.0,True
59232-34,1.0,1.0,1.0,True
168385-24,0.0,0.0,0.0,True
279942-85,0.0,0.0,0.0,True
439099-84,0.0,0.0,0.0,True
439357-69,0.0,0.0,0.0,True
277144-66,0.0,0.0,0.0,True
399538-45,0.0,0.0,0.0,True
452702-26,0.0,0.0,0.0,True
431718-58,0.0,0.0,0.0,True
435514-51,0.0,0.0,0.0,True
103804-84,,1.0,0.0,True
343693-99,0.0,0.0,0.0,True
469161-55,1.0,1.0,1.0,True
56625-04,0.0,0.0,0.0,True
167505-22,1.0,1.0,1.0,True
168858-19,0.0,0.0,0.0,True
265871-08,0.0,0.0,0.0,True
267281-29,0.0,0.0,0.0,True
436204-45,0.0,0.0,0.0,True
222369-67,1.0,1.0,1.0,True
265876-21,0.0,0.0,0.0,True
433667-98,0.0,0.0,0.0,True
264387-79,1.0,1.0,1.0,True
437243-86,0.0,0.0,0.0,True
229565-80,0.0,0.0,0.0,True
228966-67,0.0,0.0,0.0,True
442673-11,0.0,0.0,0.0,True
227411-92,0.0,0.0,0.0,True
467522-83,0.0,0.0,0.0,True
436494-61,0.0,0.0,0.0,True
471025-09,0.0,0.0,0.0,True
62328-43,0.0,0.0,0.0,True
300317-23,0.0,0.0,0.0,True
264864-52,0.0,0.0,0.0,True
179064-46,0.0,0.0,0.0,True
435944-17,0.0,0.0,0.0,True
58225-78,0.0,0.0,0.0,True
466480-99,0.0,0.0,0.0,True
264829-15,0.0,0.0,0.0,True
434127-88,,1.0,0.0,True
458696-08,0.0,0.0,0.0,True
439178-50,0.0,0.0,0.0,True
482847-49,0.0,0.0,0.0,True
434146-60,0.0,0.0,0.0,True
432926-83,0.0,0.0,0.0,True
459822-97,1.0,1.0,1.0,True
228498-67,1.0,1.0,1.0,True
439214-50,0.0,0.0,0.0,True
268052-68,0.0,0.0,0.0,True
467050-69,1.0,1.0,1.0,True
268580-17,1.0,1.0,1.0,True
172652-41,0.0,0.0,0.0,True
481704-40,0.0,0.0,0.0,True
55074-43,0.0,0.0,0.0,True
184901-95,0.0,0.0,0.0,True
226724-86,0.0,0.0,0.0,True
468989-92,0.0,0.0,0.0,True
437669-47,0.0,0.0,0.0,True
399453-67,0.0,0.0,0.0,True
267411-07,0.0,0.0,0.0,True
277823-71,1.0,1.0,1.0,True
327127-60,,1.0,0.0,True
431735-68,0.0,0.0,0.0,True
469368-64,0.0,0.0,0.0,True
453351-88,0.0,0.0,0.0,True
99196-75,0.0,0.0,0.0,True
436368-79,0.0,0.0,0.0,True
265244-41,1.0,1.0,1.0,True
106946-02,0.0,0.0,0.0,True
472432-33,0.0,0.0,0.0,True
277697-62,0.0,0.0,0.0,True
471956-05,0.0,0.0,0.0,True
267498-64,0.0,0.0,0.0,True
231286-60,0.0,0.0,0.0,True
435181-24,0.0,0.0,0.0,True
281123-65,0.0,0.0,0.0,True
431268-13,0.0,0.0,0.0,True
470725-39,0.0,0.0,0.0,True
471551-68,0.0,0.0,0.0,True
467576-92,0.0,0.0,0.0,True
443055-97,0.0,0.0,0.0,True
433369-81,0.0,0.0,0.0,True
433012-69,0.0,0.0,0.0,True
437316-76,0.0,0.0,0.0,True
96074-74,0.0,0.0,0.0,True
484424-02,0.0,0.0,0.0,True
149867-74,,1.0,0.0,True
182659-51,1.0,1.0,1.0,True
225521-29,0.0,0.0,0.0,True
327327-85,0.0,0.0,0.0,True
469560-25,0.0,0.0,0.0,True
183057-40,0.0,0.0,0.0,True
57030-49,0.0,0.0,0.0,True
265758-31,0.0,0.0,0.0,True
472024-27,0.0,0.0,0.0,True
470669-14,0.0,0.0,0.0,True
184073-41,1.0,1.0,1.0,True
472371-67,0.0,0.0,0.0,True
60888-07,1.0,1.0,1.0,True
464266-36,0.0,0.0,0.0,True
171626-41,1.0,1.0,1.0,True
467588-44,,1.0,0.0,True
166910-14,1.0,1.0,1.0,True
343386-37,0.0,0.0,0.0,True
327535-21,0.0,0.0,0.0,True
436620-25,0.0,0.0,0.0,True
342993-07,0.0,0.0,0.0,True
466651-63,0.0,0.0,0.0,True
135396-73,0.0,0.0,0.0,True
399544-84,0.0,0.0,0.0,True
431231-59,0.0,0.0,0.0,True
433052-74,0.0,0.0,0.0,True
431392-15,0.0,0.0,0.0,True
327140-29,,1.0,0.0,True
265437-01,0.0,0.0,0.0,True
342141-49,1.0,1.0,1.0,True
266339-08,0.0,0.0,0.0,True
234738-91,,1.0,0.0,True
107333-29,1.0,1.0,1.0,True
435516-67,0.0,0.0,0.0,True
343576-27,0.0,0.0,0.0,True
103107-43,0.0,0.0,0.0,True
342996-85,0.0,0.0,0.0,True
338653-99,0.0,0.0,0.0,True
122879-26,0.0,0.0,0.0,True
233000-11,1.0,1.0,1.0,True
433941-76,0.0,0.0,0.0,True
431647-57,0.0,0.0,0.0,True
459363-52,0.0,0.0,0.0,True
442326-34,0.0,0.0,0.0,True
404003-80,0.0,0.0,0.0,True
168625-36,0.0,0.0,0.0,True
434395-63,0.0,0.0,0.0,True
467715-61,0.0,0.0,0.0,True
438730-21,0.0,0.0,0.0,True
432553-69,0.0,0.0,0.0,True
181759-15,0.0,0.0,0.0,True
343089-82,0.0,0.0,0.0,True
98433-01,0.0,0.0,0.0,True
279876-07,0.0,0.0,0.0,True
108167-05,0.0,0.0,0.0,True
437439-70,0.0,0.0,0.0,True
433263-70,,1.0,0.0,True
167525-20,0.0,0.0,0.0,True
232468-84,0.0,0.0,0.0,True
443052-55,0.0,0.0,0.0,True
234013-78,0.0,0.0,0.0,True
463308-58,0.0,0.0,0.0,True
471322-36,0.0,0.0,0.0,True
434633-50,0.0,0.0,0.0,True
235059-58,1.0,1.0,1.0,True
343694-62,0.0,0.0,0.0,True
432525-97,,1.0,0.0,True
462871-90,,1.0,0.0,True
343138-15,1.0,1.0,1.0,True
343649-26,1.0,1.0,1.0,True
83873-89,0.0,0.0,0.0,True
168369-40,0.0,0.0,0.0,True
222106-51,0.0,0.0,0.0,True
138661-66,0.0,0.0,0.0,True
416622-07,0.0,0.0,0.0,True
268623-64,1.0,1.0,1.0,True
436786-84,0.0,0.0,0.0,True
435515-14,0.0,0.0,0.0,True
172371-34,1.0,1.0,1.0,True
437314-15,0.0,0.0,0.0,True
431315-38,0.0,0.0,0.0,True
459882-10,1.0,1.0,1.0,True
163589-41,1.0,1.0,1.0,True
466155-73,0.0,0.0,0.0,True
484416-91,0.0,0.0,0.0,True
267001-12,0.0,0.0,0.0,True
433703-89,0.0,0.0,0.0,True
125783-02,0.0,0.0,0.0,True
433632-88,0.0,0.0,0.0,True
462269-80,1.0,1.0,1.0,True
464123-44,0.0,0.0,0.0,True
439418-89,0.0,0.0,0.0,True
172923-31,0.0,0.0,0.0,True
399639-79,0.0,0.0,0.0,True
437521-51,0.0,0.0,0.0,True
58369-33,1.0,1.0,1.0,True
472475-35,0.0,0.0,0.0,True
57689-02,0.0,0.0,0.0,True
462306-97,0.0,0.0,0.0,True
268319-08,0.0,0.0,0.0,True
233265-07,0.0,0.0,0.0,True
266367-61,0.0,0.0,0.0,True
462181-60,0.0,0.0,0.0,True
454757-59,0.0,0.0,0.0,True
435323-26,0.0,0.0,0.0,True
442330-03,0.0,0.0,0.0,True
471025-72,0.0,0.0,0.0,True
465545-44,0.0,0.0,0.0,True
431252-20,0.0,0.0,0.0,True
224544-79,0.0,0.0,0.0,True
233773-48,,1.0,0.0,True
384711-22,0.0,0.0,0.0,True
54240-85,0.0,0.0,0.0,True
484124-05,0.0,0.0,0.0,True
235301-77,0.0,0.0,0.0,True
454396-87,0.0,0.0,0.0,True
465917-41,0.0,0.0,0.0,True
236976-58,,1.0,0.0,True
438956-47,0.0,0.0,0.0,True
471699-37,0.0,0.0,0.0,True
468898-57,0.0,0.0,0.0,True
403993-09,0.0,0.0,0.0,True
459844-03,0.0,0.0,0.0,True
174440-35,0.0,0.0,0.0,True
437060-17,0.0,0.0,0.0,True
481920-76,0.0,0.0,0.0,True
435793-33,0.0,0.0,0.0,True
435377-71,0.0,0.0,0.0,True
434192-95,0.0,0.0,0.0,True
366558-22,0.0,0.0,0.0,True
459220-24,0.0,0.0,0.0,True
226259-29,0.0,0.0,0.0,True
265131-37,0.0,0.0,0.0,True
471896-29,1.0,1.0,1.0,True
230466-70,0.0,0.0,0.0,True
277658-47,0.0,0.0,0.0,True
471256-48,0.0,0.0,0.0,True
340754-50,0.0,0.0,0.0,True
472066-66,0.0,0.0,0.0,True
467587-90,0.0,0.0,0.0,True
109971-19,0.0,0.0,0.0,True
437815-45,0.0,0.0,0.0,True
436387-87,0.0,0.0,0.0,True
464455-99,0.0,0.0,0.0,True
268596-82,0.0,0.0,0.0,True
399022-48,0.0,0.0,0.0,True
223375-33,1.0,1.0,1.0,True
431343-28,0.0,0.0,0.0,True
342000-55,0.0,0.0,0.0,True
434630-35,0.0,0.0,0.0,True
232147-00,0.0,0.0,0.0,True
442727-92,0.0,0.0,0.0,True
226197-19,0.0,0.0,0.0,True
466194-34,0.0,0.0,0.0,True
433040-50,0.0,0.0,0.0,True
399125-62,1.0,1.0,1.0,True
170047-45,0.0,0.0,0.0,True
172369-27,1.0,1.0,1.0,True
436956-49,0.0,0.0,0.0,True
439027-84,0.0,0.0,0.0,True
265025-98,0.0,0.0,0.0,True
166437-55,1.0,1.0,1.0,True
483261-94,0.0,0.0,0.0,True
472251-25,0.0,0.0,0.0,True
442449-64,0.0,0.0,0.0,True
481405-69,0.0,0.0,0.0,True
459107-92,0.0,0.0,0.0,True
87983-56,0.0,0.0,0.0,True
268602-40,0.0,0.0,0.0,True
225982-36,0.0,0.0,0.0,True
266083-12,0.0,0.0,0.0,True
464204-80,0.0,0.0,0.0,True
465697-45,0.0,0.0,0.0,True
157743-46,0.0,0.0,0.0,True
145027-72,0.0,0.0,0.0,True
483795-82,0.0,0.0,0.0,True
434804-32,0.0,0.0,0.0,True
266322-97,0.0,0.0,0.0,True
469892-53,0.0,0.0,0.0,True
439291-63,0.0,0.0,0.0,True
85961-44,0.0,0.0,0.0,True
118875-70,0.0,0.0,0.0,True
157631-68,0.0,0.0,0.0,True
265726-72,0.0,0.0,0.0,True
483658-21,0.0,0.0,0.0,True
277599-52,,1.0,0.0,True
481754-08,0.0,0.0,0.0,True
463465-81,0.0,0.0,0.0,True
184457-71,0.0,0.0,0.0,True
266250-52,0.0,0.0,0.0,True
453397-06,1.0,1.0,1.0,True
435790-00,0.0,0.0,0.0,True
437225-23,0.0,0.0,0.0,True
454263-85,0.0,0.0,0.0,True
465327-10,0.0,0.0,0.0,True
471250-18,0.0,0.0,0.0,True
233558-20,,1.0,0.0,True
437432-05,0.0,0.0,0.0,True
465352-21,0.0,0.0,0.0,True
267803-47,1.0,1.0,1.0,True
231065-29,0.0,0.0,0.0,True
462972-25,0.0,0.0,0.0,True
466070-23,0.0,0.0,0.0,True
119989-36,,1.0,0.0,True
455174-65,0.0,0.0,0.0,True
481969-90,1.0,1.0,1.0,True
436251-70,0.0,0.0,0.0,True
121573-90,1.0,1.0,1.0,True
435475-18,0.0,0.0,0.0,True
455203-72,0.0,0.0,0.0,True
435941-92,0.0,0.0,0.0,True
436909-06,1.0,1.0,1.0,True
483309-73,0.0,0.0,0.0,True
101424-25,0.0,0.0,0.0,True
224197-75,0.0,0.0,0.0,True
184283-47,,1.0,0.0,True
229576-42,0.0,0.0,0.0,True
434587-96,0.0,0.0,0.0,True
465175-72,0.0,0.0,0.0,True
152079-04,1.0,1.0,1.0,True
300969-37,0.0,0.0,0.0,True
435381-67,0.0,0.0,0.0,True
482300-74,0.0,0.0,0.0,True
169570-90,1.0,1.0,1.0,True
469593-82,0.0,0.0,0.0,True
